epoch,returns
0,-7.005
1,-3.887
2,-3.007
3,-3.155
4,-3.875
5,-2.994
6,-3.275
7,-3.229
8,-3.411
9,-4.008
10,-3.514
11,-4.191
12,-3.225
13,-3.376
14,-3.044
15,-3.071
16,-3.7
17,-3.274
18,-2.964
19,-3.366
20,-3.478
21,-2.958
22,-3.342
23,-3.876
24,-3.757
25,-3.51
26,-3.123
27,-3.597
28,-2.788
29,-3.576
30,-2.978
31,-3.299
32,-3.238
33,-3.591
34,-3.02
35,-3.43
36,-3.082
37,-3.064
38,-2.879
39,-2.972
40,-3.441
41,-2.296
42,-2.62
43,-2.748
44,-2.592
45,-3.056
46,-2.619
47,-2.669
48,-1.878
49,-2.901
50,-2.015
51,-2.826
52,-2.253
53,-2.66
54,-2.804
55,-2.15
56,-2.324
57,-2.874
58,-2.397
59,-2.239
60,-3.016
61,-2.733
62,-2.384
63,-2.594
64,-2.137
65,-2.289
66,-2.343
67,-3.027
68,-2.226
69,-2.395
70,-2.398
71,-2.204
72,-1.992
73,-2.209
74,-2.218
75,-1.836
76,-1.818
77,-1.618
78,-1.422
79,-2.69
80,-1.665
81,-2.361
82,-2.052
83,-2.338
84,-2.007
85,-2.144
86,-2.167
87,-1.365
88,-2.086
89,-0.911
90,-1.263
91,-1.882
92,-1.471
93,-2.23
94,-1.234
95,-1.746
96,-1.996
97,-1.428
98,-1.321
99,-1.336
100,-1.78
101,-1.482
102,-1.15
103,-1.439
104,-1.475
105,-1.418
106,-1.263
107,-1.25
108,-1.989
109,-1.535
110,-0.95
111,-0.966
112,-1.176
113,-1.924
114,-1.208
115,-1.45
116,-1.754
117,-1.64
118,-0.807
119,-1.008
120,-1.091
121,-1.354
122,-1.5
123,-1.285
124,-1.586
125,-1.274
126,-0.973
127,-1.313
128,-1.084
129,-0.909
130,-1.488
131,-1.343
132,-1.255
133,-1.048
134,-1.144
135,-1.25
136,-0.905
137,-1.143
138,-0.843
139,-1.334
140,-0.819
141,-0.61
142,-0.797
143,-0.94
144,-0.891
145,-1.098
146,-0.896
147,-0.815
148,-1.015
149,-0.912
150,-0.747
151,-0.836
152,-0.766
153,-0.647
154,-0.543
155,-0.816
156,-0.546
157,-0.54
158,-0.73
159,-0.833
160,-0.915
161,-0.396
162,-0.53
163,-0.535
164,-0.62
165,-0.289
166,-0.401
167,-0.7
168,-0.601
169,-0.358
170,-0.209
171,-0.46
172,-0.187
173,-0.27
174,-0.014
175,-0.777
176,-0.29
177,0.221
178,0.083
179,-0.199
180,-0.019
181,-0.121
182,-0.319
183,0.028
184,-0.009
185,0.01
186,0.224
187,0.059
188,0.253
189,0.559
190,0.425
191,0.311
192,0.158
193,0.682
194,0.307
195,0.287
196,0.658
197,0.286
198,0.442
199,0.581
200,0.428
201,0.606
202,0.908
203,0.643
204,0.67
205,0.897
206,0.436
207,0.93
208,1.224
209,1.049
210,0.999
211,0.984
212,1.218
213,1.19
214,1.597
215,0.938
216,1.497
217,1.516
218,1.71
219,1.137
220,1.414
221,1.659
222,1.792
223,1.737
224,2.027
225,1.793
226,2.105
227,2.1
228,2.463
229,2.194
230,2.288
231,2.541
232,2.035
233,2.714
234,2.187
235,2.561
236,2.662
237,3.136
238,2.905
239,2.797
240,3.617
241,2.753
242,4.088
243,3.346
244,3.563
245,3.964
246,3.865
247,4.719
248,4.323
249,3.819
250,4.352
251,4.364
252,4.408
253,4.439
254,4.64
255,4.731
256,5.003
257,4.604
258,5.1
259,5.649
260,5.643
261,5.076
262,4.845
263,5.054
264,6.409
265,5.438
266,6.248
267,5.173
268,6.776
269,6.454
270,6.352
271,7.023
272,6.255
273,8.438
274,6.976
275,9.283
276,8.682
277,8.031
278,7.279
279,9.739
280,8.796
281,9.453
282,9.494
283,8.293
284,9.635
285,9.941
286,10.661
287,11.187
288,11.141
289,10.159
290,11.233
291,11.894
292,13.758
293,14.021
294,13.493
295,15.073
296,13.332
297,13.835
298,14.392
299,14.062
300,15.304
301,17.5
302,18.389
303,17.592
304,17.734
305,20.114
306,17.92
307,17.524
308,20.44
309,22.522
310,23.075
311,23.435
312,24.804
313,28.044
314,26.851
315,31.237
316,28.258
317,32.543
318,28.626
319,33.643
320,32.308
321,30.592
322,33.53
323,39.308
324,40.684
325,39.838
326,41.825
327,39.944
328,41.825
329,42.285
330,45.496
331,45.536
332,50.656
333,50.199
334,50.047
335,51.0
336,50.975
337,49.196
338,52.206
339,55.171
340,57.967
341,55.987
342,56.078
343,52.75
344,59.306
345,62.061
346,57.057
347,62.082
348,58.042
349,64.006
350,63.166
351,60.735
352,62.235
353,62.692
354,63.216
355,64.526
356,66.175
357,62.403
358,68.209
359,68.24
360,65.402
361,67.565
362,73.26
363,70.969
364,70.376
365,71.158
366,77.002
367,73.02
368,68.549
369,71.731
370,76.392
371,73.521
372,71.858
373,75.636
374,73.869
375,75.251
376,74.184
377,76.289
378,74.195
379,77.974
380,75.576
381,77.745
382,77.096
383,80.363
384,84.789
385,75.079
386,86.535
387,80.808
388,83.03
389,88.34
390,83.437
391,84.238
392,84.019
393,78.848
394,82.788
395,84.13
396,86.376
397,87.006
398,92.46
399,88.999
400,91.34
401,87.154
402,84.103
403,88.868
404,89.319
405,88.624
406,93.243
407,90.61
408,92.234
409,91.103
410,95.36
411,92.153
412,98.266
413,94.481
414,98.432
415,97.546
416,98.069
417,95.716
418,95.309
419,100.171
420,97.913
421,98.509
422,98.095
423,101.202
424,103.082
425,97.367
426,101.896
427,101.281
428,102.675
429,100.523
430,99.956
431,101.0
432,102.505
433,104.975
434,104.778
435,103.242
436,102.054
437,106.055
438,109.834
439,106.999
440,107.544
441,106.04
442,104.082
443,106.742
444,110.321
445,103.954
446,107.437
447,108.673
448,110.916
449,113.969
450,115.743
451,112.107
452,114.311
453,108.291
454,113.006
455,114.854
456,114.048
457,114.637
458,111.534
459,114.115
460,117.3
461,116.344
462,118.501
463,120.793
464,118.381
465,119.481
466,120.478
467,116.716
468,117.741
469,116.328
470,120.107
471,119.132
472,119.601
473,122.945
474,120.017
475,123.188
476,122.559
477,121.428
478,123.873
479,123.108
480,122.712
481,123.785
482,124.066
483,123.895
484,126.975
485,125.017
486,120.853
487,123.563
488,120.256
489,126.25
490,124.715
491,123.918
492,123.065
493,128.112
494,127.317
495,126.248
496,125.231
497,126.626
498,128.855
499,125.672
500,128.392
501,128.852
502,64.69
503,64.088
504,44.156
505,5.284
506,6.794
507,8.161
508,11.043
509,11.588
510,17.234
511,16.666
512,18.507
513,19.711
514,17.966
515,21.014
516,22.911
517,26.959
518,28.395
519,29.242
520,29.637
521,32.15
522,31.102
523,39.865
524,41.87
525,15.697
526,1.941
527,1.077
528,3.14
529,3.687
530,5.405
531,6.066
532,7.743
533,8.653
534,9.589
535,9.604
536,10.46
537,11.457
538,12.595
539,13.76
540,15.774
541,16.508
542,17.441
543,19.155
544,42.62
545,47.788
546,46.819
547,42.616
548,36.17
549,33.04
550,32.236
551,31.873
552,31.879
553,32.868
554,32.495
555,31.242
556,31.443
557,31.258
558,31.009
559,31.069
560,30.514
561,30.797
562,30.612
563,30.558
564,39.943
565,54.945
566,33.179
567,0.103
568,2.56
569,4.941
570,5.046
571,5.599
572,6.057
573,6.627
574,7.237
575,7.742
576,8.258
577,8.772
578,11.841
579,12.847
580,15.285
581,16.721
582,19.162
583,21.372
584,24.01
585,32.702
586,54.888
587,55.457
588,54.071
589,49.125
590,49.44
591,44.386
592,44.76
593,40.307
594,41.433
595,40.269
596,39.228
597,41.827
598,41.435
599,42.881
600,43.963
601,45.421
602,45.324
603,45.211
604,45.398
605,46.876
606,62.004
607,89.364
608,74.829
609,71.341
610,63.858
611,52.646
612,53.055
613,52.956
614,52.941
615,53.32
616,53.964
617,54.49
618,55.356
619,56.614
620,56.141
621,54.869
622,55.682
623,55.021
624,54.327
625,53.825
626,54.146
627,60.654
628,57.232
629,-3.857
630,-1.448
631,0.514
632,1.371
633,3.123
634,3.557
635,4.587
636,4.93
637,5.716
638,6.862
639,7.115
640,7.507
641,7.803
642,9.321
643,10.545
644,12.986
645,15.409
646,17.859
647,18.277
648,49.433
649,52.727
650,48.241
651,17.19
652,7.659
653,5.073
654,6.818
655,5.771
656,5.852
657,5.586
658,5.868
659,6.658
660,7.485
661,8.338
662,8.338
663,8.338
664,9.046
665,9.503
666,11.18
667,11.932
668,12.645
669,17.149
670,55.272
671,57.257
672,58.738
673,60.493
674,60.589
675,59.827
676,58.548
677,58.216
678,58.297
679,59.315
680,58.344
681,57.844
682,56.775
683,57.054
684,57.125
685,57.299
686,57.873
687,58.294
688,59.505
689,61.784
690,92.439
691,88.414
692,6.787
693,2.066
694,3.888
695,6.045
696,8.364
697,6.601
698,6.77
699,7.023
700,8.489
701,9.225
702,9.644
703,10.41
704,10.952
705,11.794
706,11.384
707,11.384
708,13.741
709,14.274
710,18.097
711,58.682
712,58.943
713,33.191
714,33.167
715,21.007
716,17.63
717,21.156
718,22.276
719,22.162
720,22.871
721,23.064
722,23.416
723,24.065
724,24.183
725,23.726
726,24.062
727,24.847
728,26.284
729,26.573
730,27.885
731,28.795
732,68.106
733,62.948
734,62.027
735,60.158
736,58.097
737,56.316
738,54.535
739,52.307
740,52.088
741,51.334
742,51.572
743,52.287
744,50.456
745,50.218
746,48.058
747,48.2
748,47.885
749,46.611
750,47.563
751,46.968
752,49.753
753,76.655
754,67.58
755,60.273
756,52.71
757,52.486
758,48.989
759,54.543
760,50.943
761,50.802
762,48.524
763,48.043
764,46.466
765,46.051
766,44.714
767,45.373
768,44.024
769,42.169
770,42.169
771,40.957
772,39.453
773,40.423
774,103.64
775,82.893
776,67.706
777,68.363
778,64.549
779,63.299
780,63.357
781,63.685
782,62.949
783,63.373
784,63.345
785,62.837
786,61.884
787,61.033
788,61.033
789,61.329
790,61.677
791,60.972
792,61.04
793,61.398
794,70.726
795,74.41
796,45.224
797,9.488
798,5.383
799,5.735
800,6.62
801,5.891
802,6.14
803,6.725
804,6.595
805,6.574
806,6.574
807,6.558
808,6.906
809,6.962
810,8.203
811,8.491
812,8.865
813,9.812
814,10.659
815,10.379
816,25.763
817,68.749
818,66.307
819,69.23
820,67.776
821,65.736
822,66.765
823,67.55
824,66.938
825,66.839
826,66.727
827,66.727
828,66.56
829,66.937
830,68.139
831,69.062
832,69.844
833,70.245
834,70.745
835,70.745
836,119.026
837,123.661
838,120.138
839,66.017
840,41.985
841,26.737
842,21.829
843,16.197
844,18.126
845,19.19
846,19.494
847,20.074
848,19.339
849,19.617
850,18.985
851,19.718
852,20.951
853,22.496
854,22.508
855,23.7
856,25.423
857,35.049
858,58.882
859,62.733
860,60.854
861,56.454
862,51.4
863,53.481
864,52.88
865,51.574
866,52.704
867,51.23
868,51.048
869,51.464
870,52.037
871,53.914
872,53.914
873,54.549
874,55.45
875,55.45
876,56.425
877,58.019
878,113.302
879,77.074
880,72.112
881,70.752
882,74.843
883,71.695
884,69.123
885,68.957
886,68.04
887,69.112
888,69.5
889,70.235
890,69.303
891,68.917
892,69.428
893,69.686
894,69.544
895,69.544
896,69.435
897,68.993
898,70.845
899,92.264
900,87.354
901,86.177
902,86.814
903,86.148
904,78.867
905,72.038
906,69.01
907,71.88
908,73.263
909,73.836
910,74.044
911,74.044
912,74.283
913,73.576
914,73.295
915,74.254
916,73.754
917,73.488
918,71.735
919,70.628
920,123.934
921,115.439
922,104.653
923,94.809
924,88.839
925,91.099
926,88.458
927,92.631
928,89.771
929,88.502
930,87.541
931,85.893
932,85.099
933,85.099
934,84.678
935,85.17
936,85.357
937,85.357
938,85.83
939,85.573
940,90.92
941,114.06
942,105.392
943,104.21
944,101.703
945,96.251
946,95.985
947,97.25
948,92.59
949,94.213
950,93.589
951,95.026
952,95.026
953,93.524
954,93.903
955,93.132
956,93.132
957,92.074
958,91.797
959,91.546
960,91.079
961,79.879
962,83.989
963,72.786
964,58.069
965,36.889
966,38.458
967,38.348
968,30.495
969,27.827
970,27.389
971,27.713
972,27.418
973,28.123
974,28.033
975,28.033
976,27.911
977,27.911
978,28.256
979,27.968
980,28.674
981,28.674
982,59.034
983,59.801
984,54.985
985,52.127
986,50.112
987,44.89
988,43.723
989,39.701
990,38.949
991,38.418
992,38.967
993,38.488
994,38.032
995,37.509
996,37.137
997,37.56
998,39.468
999,39.615
1000,40.437
1001,41.349
1002,41.027
1003,66.908
1004,73.959
1005,58.649
1006,30.247
1007,22.58
1008,24.713
1009,21.491
1010,19.19
1011,19.006
1012,18.495
1013,16.775
1014,16.916
1015,16.916
1016,16.473
1017,16.664
1018,17.14
1019,17.898
1020,17.514
1021,17.922
1022,18.938
1023,19.439
1024,65.224
1025,67.567
1026,59.782
1027,61.194
1028,54.381
1029,52.694
1030,49.943
1031,48.64
1032,47.954
1033,49.103
1034,48.997
1035,50.038
1036,49.313
1037,49.157
1038,48.636
1039,48.325
1040,48.325
1041,48.111
1042,47.448
1043,47.708
1044,49.908
1045,79.147
1046,68.285
1047,13.638
1048,4.238
1049,6.849
1050,14.371
1051,13.525
1052,11.892
1053,13.432
1054,13.727
1055,13.455
1056,13.455
1057,14.176
1058,14.176
1059,14.176
1060,13.748
1061,13.247
1062,14.336
1063,14.336
1064,15.187
1065,17.847
1066,64.098
1067,60.552
1068,20.831
1069,16.966
1070,10.691
1071,7.455
1072,7.272
1073,7.316
1074,7.428
1075,7.372
1076,7.832
1077,7.832
1078,7.878
1079,7.878
1080,7.878
1081,7.878
1082,8.403
1083,9.195
1084,9.676
1085,9.676
1086,28.233
1087,65.22
1088,65.402
1089,60.834
1090,61.207
1091,57.337
1092,50.413
1093,46.462
1094,44.428
1095,42.763
1096,42.899
1097,42.325
1098,42.325
1099,42.238
1100,42.536
1101,40.979
1102,40.8
1103,40.8
1104,40.76
1105,40.378
1106,42.35
1107,53.357
1108,75.643
1109,72.565
1110,52.241
1111,28.246
1112,16.942
1113,17.537
1114,17.449
1115,18.166
1116,18.094
1117,17.528
1118,18.368
1119,18.334
1120,19.609
1121,19.773
1122,19.773
1123,18.706
1124,19.204
1125,19.454
1126,19.987
1127,19.665
1128,64.003
1129,38.224
1130,-0.099
1131,-3.557
1132,-0.93
1133,0.199
1134,2.472
1135,3.612
1136,4.427
1137,5.846
1138,5.741
1139,6.534
1140,6.604
1141,6.604
1142,6.604
1143,6.853
1144,7.986
1145,8.228
1146,8.504
1147,9.456
1148,9.456
1149,60.95
1150,62.754
1151,52.159
1152,1.365
1153,0.878
1154,7.933
1155,6.506
1156,7.168
1157,7.925
1158,8.035
1159,8.323
1160,8.381
1161,8.5
1162,8.816
1163,9.112
1164,9.541
1165,9.905
1166,10.644
1167,11.383
1168,11.774
1169,15.22
1170,60.843
1171,59.563
1172,20.024
1173,6.629
1174,7.163
1175,10.287
1176,10.776
1177,11.128
1178,12.496
1179,13.008
1180,11.857
1181,12.685
1182,12.843
1183,12.843
1184,12.893
1185,13.171
1186,14.163
1187,14.163
1188,15.378
1189,15.856
1190,16.58
1191,64.647
1192,67.192
1193,65.245
1194,34.927
1195,12.756
1196,6.451
1197,7.186
1198,6.532
1199,7.747
1200,9.182
1201,11.139
1202,11.105
1203,11.966
1204,12.549
1205,13.23
1206,13.721
1207,13.721
1208,13.988
1209,14.845
1210,16.174
1211,24.266
1212,64.93
1213,59.908
1214,15.758
1215,2.907
1216,5.275
1217,7.725
1218,7.683
1219,5.708
1220,6.781
1221,7.069
1222,7.218
1223,7.009
1224,7.211
1225,6.257
1226,5.958
1227,5.958
1228,6.743
1229,6.743
1230,7.267
1231,7.267
1232,25.727
1233,62.233
1234,59.323
1235,32.622
1236,25.934
1237,16.403
1238,12.419
1239,10.838
1240,8.508
1241,8.89
1242,10.09
1243,11.387
1244,10.868
1245,11.148
1246,11.148
1247,11.484
1248,11.484
1249,11.484
1250,11.484
1251,12.002
1252,13.106
1253,44.83
1254,65.796
1255,63.989
1256,50.264
1257,29.048
1258,11.289
1259,7.654
1260,10.372
1261,10.561
1262,10.705
1263,11.278
1264,11.292
1265,12.644
1266,12.885
1267,13.4
1268,13.4
1269,13.189
1270,14.176
1271,15.245
1272,15.04
1273,15.527
1274,69.737
1275,71.404
1276,61.156
1277,24.944
1278,16.122
1279,12.968
1280,13.915
1281,14.566
1282,13.962
1283,14.155
1284,14.951
1285,14.947
1286,14.947
1287,15.015
1288,15.015
1289,15.592
1290,16.598
1291,16.419
1292,16.419
1293,16.419
1294,17.591
1295,64.308
1296,60.284
1297,3.6
1298,0.581
1299,-0.299
1300,2.222
1301,3.752
1302,4.077
1303,4.485
1304,4.948
1305,5.048
1306,5.235
1307,5.823
1308,5.823
1309,6.139
1310,6.437
1311,6.661
1312,6.661
1313,6.661
1314,6.661
1315,6.661
1316,67.238
1317,69.333
1318,68.468
1319,67.919
1320,67.76
1321,63.654
1322,58.63
1323,57.655
1324,56.429
1325,56.413
1326,55.4
1327,55.493
1328,55.493
1329,55.493
1330,55.35
1331,55.092
1332,54.586
1333,54.586
1334,54.586
1335,54.586
1336,54.586
1337,68.064
1338,77.223
1339,80.105
1340,79.053
1341,77.32
1342,73.943
1343,73.058
1344,71.836
1345,71.149
1346,70.341
1347,69.765
1348,69.152
1349,69.205
1350,69.205
1351,68.253
1352,68.253
1353,68.253
1354,67.89
1355,67.594
1356,67.594
1357,66.638
1358,82.451
1359,72.211
1360,20.349
1361,1.725
1362,6.883
1363,5.815
1364,4.621
1365,4.452
1366,5.811
1367,5.295
1368,5.815
1369,5.815
1370,6.08
1371,6.08
1372,7.255
1373,7.386
1374,7.386
1375,7.386
1376,7.386
1377,7.913
1378,22.002
1379,64.101
1380,67.447
1381,63.61
1382,57.928
1383,55.572
1384,51.522
1385,47.928
1386,44.97
1387,46.645
1388,46.844
1389,48.451
1390,48.474
1391,47.941
1392,47.941
1393,48.196
1394,48.564
1395,48.564
1396,49.142
1397,49.142
1398,48.962
1399,54.269
1400,92.895
1401,82.971
1402,82.719
1403,65.333
1404,53.15
1405,45.504
1406,42.536
1407,40.328
1408,38.245
1409,39.992
1410,39.992
1411,40.398
1412,39.912
1413,39.912
1414,38.833
1415,39.183
1416,39.183
1417,39.564
1418,38.995
1419,39.577
1420,47.49
1421,74.762
1422,73.808
1423,74.53
1424,71.627
1425,72.224
1426,71.379
1427,70.826
1428,71.09
1429,69.684
1430,69.822
1431,69.146
1432,69.146
1433,69.146
1434,68.559
1435,67.313
1436,67.313
1437,67.313
1438,67.545
1439,67.994
1440,68.343
1441,80.485
1442,79.88
1443,43.421
1444,1.158
1445,2.058
1446,0.543
1447,2.823
1448,4.111
1449,4.453
1450,5.37
1451,6.047
1452,6.568
1453,6.688
1454,6.688
1455,6.79
1456,7.41
1457,7.41
1458,7.41
1459,7.702
1460,8.16
1461,8.16
1462,47.445
1463,63.762
1464,66.472
1465,63.401
1466,65.72
1467,65.251
1468,64.092
1469,63.267
1470,62.779
1471,61.547
1472,62.101
1473,62.101
1474,62.334
1475,62.334
1476,62.334
1477,62.334
1478,62.334
1479,62.334
1480,62.334
1481,62.334
1482,62.305
1483,77.054
1484,77.825
1485,83.21
1486,82.368
1487,72.682
1488,66.716
1489,68.418
1490,66.177
1491,62.486
1492,62.56
1493,60.626
1494,59.475
1495,59.714
1496,59.714
1497,59.349
1498,58.411
1499,58.411
1500,58.411
1501,58.796
1502,58.453
1503,59.176
1504,83.317
1505,79.832
1506,53.546
1507,24.922
1508,16.076
1509,12.266
1510,13.992
1511,14.992
1512,15.041
1513,15.191
1514,15.376
1515,15.376
1516,15.376
1517,15.67
1518,15.67
1519,15.106
1520,16.051
1521,16.051
1522,16.051
1523,15.574
1524,15.574
1525,70.606
1526,70.206
1527,69.678
1528,49.392
1529,34.585
1530,24.237
1531,17.691
1532,17.644
1533,17.086
1534,17.452
1535,17.721
1536,17.295
1537,17.626
1538,17.626
1539,17.626
1540,17.626
1541,17.626
1542,17.626
1543,17.626
1544,17.626
1545,17.513
1546,71.236
1547,67.948
1548,70.157
1549,62.957
1550,65.471
1551,63.714
1552,66.55
1553,65.621
1554,64.817
1555,64.126
1556,63.966
1557,63.377
1558,63.634
1559,63.014
1560,62.588
1561,62.588
1562,62.588
1563,62.974
1564,62.974
1565,62.974
1566,67.493
1567,85.682
1568,69.373
1569,2.69
1570,1.026
1571,0.941
1572,2.169
1573,2.996
1574,3.952
1575,4.395
1576,4.281
1577,4.659
1578,4.741
1579,4.741
1580,4.914
1581,4.914
1582,4.914
1583,5.753
1584,6.143
1585,6.143
1586,6.143
1587,7.384
1588,60.275
1589,65.497
1590,69.601
1591,68.079
1592,71.172
1593,70.782
1594,70.796
1595,69.86
1596,70.159
1597,70.1
1598,70.271
1599,70.271
1600,70.271
1601,70.271
1602,69.937
1603,69.937
1604,69.937
1605,69.937
1606,70.49
1607,70.248
1608,77.101
1609,161.265
1610,149.887
1611,126.685
1612,128.247
1613,125.076
1614,126.193
1615,117.884
1616,117.84
1617,116.332
1618,115.747
1619,114.871
1620,116.259
1621,116.259
1622,115.174
1623,115.174
1624,115.191
1625,115.409
1626,115.409
1627,115.409
1628,114.05
1629,74.171
1630,83.274
1631,76.178
1632,35.41
1633,25.785
1634,25.82
1635,20.149
1636,25.845
1637,29.741
1638,28.035
1639,27.51
1640,27.51
1641,27.55
1642,27.995
1643,27.995
1644,27.995
1645,27.995
1646,27.995
1647,28.072
1648,28.072
1649,30.62
1650,64.9
1651,72.627
1652,77.365
1653,79.312
1654,81.606
1655,85.387
1656,82.64
1657,75.196
1658,73.526
1659,72.753
1660,72.079
1661,72.079
1662,71.4
1663,71.789
1664,72.671
1665,72.272
1666,72.272
1667,72.147
1668,71.096
1669,71.096
1670,71.019
1671,83.738
1672,93.896
1673,80.586
1674,51.743
1675,30.14
1676,25.9
1677,23.413
1678,19.56
1679,21.29
1680,22.47
1681,20.088
1682,20.115
1683,20.189
1684,20.809
1685,20.403
1686,20.403
1687,20.403
1688,21.641
1689,22.197
1690,22.405
1691,22.891
1692,77.34
1693,65.362
1694,66.719
1695,69.232
1696,66.854
1697,65.437
1698,64.802
1699,64.973
1700,64.805
1701,65.556
1702,65.706
1703,65.706
1704,65.174
1705,65.174
1706,65.411
1707,65.736
1708,65.669
1709,65.975
1710,65.975
1711,66.458
1712,67.11
1713,119.146
1714,116.911
1715,104.725
1716,98.319
1717,95.714
1718,89.99
1719,89.916
1720,87.421
1721,86.129
1722,85.984
1723,85.513
1724,85.513
1725,85.513
1726,84.656
1727,84.132
1728,84.132
1729,84.132
1730,82.976
1731,82.805
1732,82.805
1733,74.449
1734,74.503
1735,64.187
1736,34.592
1737,24.586
1738,13.102
1739,7.84
1740,6.204
1741,7.34
1742,7.434
1743,7.481
1744,7.481
1745,8.295
1746,9.014
1747,9.219
1748,9.825
1749,10.326
1750,10.874
1751,10.874
1752,11.922
1753,11.922
1754,19.514
1755,72.338
1756,74.158
1757,77.081
1758,72.791
1759,75.035
1760,75.677
1761,75.365
1762,74.74
1763,74.815
1764,75.132
1765,75.192
1766,75.266
1767,75.266
1768,75.498
1769,75.498
1770,75.077
1771,75.077
1772,75.077
1773,75.4
1774,75.4
1775,86.423
1776,109.955
1777,97.356
1778,89.006
1779,87.874
1780,87.463
1781,88.999
1782,89.392
1783,88.676
1784,87.257
1785,86.481
1786,86.481
1787,85.969
1788,85.969
1789,86.362
1790,86.362
1791,86.362
1792,86.362
1793,86.362
1794,86.958
1795,86.958
1796,110.659
1797,132.573
1798,118.636
1799,109.912
1800,102.257
1801,85.646
1802,78.177
1803,78.639
1804,75.923
1805,77.05
1806,77.266
1807,77.553
1808,76.027
1809,76.027
1810,76.66
1811,76.193
1812,76.193
1813,76.193
1814,76.193
1815,76.193
1816,77.04
1817,86.392
1818,83.594
1819,25.258
1820,2.832
1821,1.666
1822,4.515
1823,4.996
1824,4.58
1825,2.173
1826,2.623
1827,2.931
1828,2.931
1829,2.931
1830,3.245
1831,3.67
1832,3.67
1833,4.113
1834,4.113
1835,4.113
1836,4.661
1837,5.367
1838,64.495
1839,63.246
1840,50.609
1841,6.367
1842,4.996
1843,10.75
1844,9.366
1845,13.273
1846,12.586
1847,11.964
1848,13.501
1849,13.501
1850,13.501
1851,13.001
1852,13.22
1853,13.674
1854,13.821
1855,14.085
1856,14.541
1857,15.525
1858,19.471
1859,63.97
1860,65.593
1861,30.083
1862,3.695
1863,0.729
1864,5.063
1865,4.753
1866,2.363
1867,2.949
1868,3.366
1869,3.529
1870,3.442
1871,3.442
1872,3.581
1873,3.581
1874,3.581
1875,3.887
1876,3.887
1877,4.533
1878,4.94
1879,26.119
1880,60.87
1881,57.132
1882,12.725
1883,14.602
1884,13.507
1885,13.517
1886,9.207
1887,11.465
1888,12.231
1889,12.334
1890,11.725
1891,11.64
1892,10.99
1893,10.99
1894,11.408
1895,11.851
1896,12.332
1897,12.332
1898,12.332
1899,12.984
1900,35.243
1901,69.115
1902,63.333
1903,36.331
1904,36.389
1905,41.441
1906,34.16
1907,27.951
1908,27.462
1909,28.945
1910,28.442
1911,29.851
1912,29.913
1913,29.697
1914,29.697
1915,29.697
1916,29.697
1917,29.697
1918,29.463
1919,29.463
1920,29.463
1921,29.452
1922,75.929
1923,82.167
1924,80.557
1925,72.54
1926,73.456
1927,71.052
1928,69.807
1929,70.345
1930,69.464
1931,69.551
1932,68.502
1933,68.502
1934,68.502
1935,68.502
1936,68.093
1937,67.805
1938,67.805
1939,66.462
1940,66.462
1941,66.462
1942,95.134
1943,93.199
1944,69.916
1945,35.465
1946,30.215
1947,28.478
1948,29.238
1949,29.218
1950,27.338
1951,27.722
1952,27.23
1953,28.777
1954,28.777
1955,29.095
1956,29.386
1957,29.386
1958,30.204
1959,30.204
1960,30.204
1961,29.823
1962,29.823
1963,35.746
1964,80.17
1965,72.164
1966,79.423
1967,75.123
1968,74.968
1969,75.472
1970,76.674
1971,75.109
1972,74.836
1973,75.233
1974,75.377
1975,75.377
1976,75.377
1977,75.136
1978,75.136
1979,75.136
1980,74.819
1981,74.668
1982,74.668
1983,74.668
1984,129.08
1985,97.916
1986,77.49
1987,78.313
1988,78.223
1989,79.121
1990,76.82
1991,75.416
1992,75.416
1993,75.416
1994,75.416
1995,74.224
1996,74.224
1997,74.224
1998,74.224
1999,74.035
